,order_id,item_id,product_id,store_id,order_date,required_date,quantity,list_price,discount,inventory_quantity,product_name,model_year,category_id,supplier_id,category_name,supplier_name
4325,1350,4,159,2,2018-01-15,2018-01-18,1,2299.99,0.05,30,Trek Emonda ALR 6 - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4326,1449,1,159,1,2018-03-18,2018-03-19,1,2299.99,0.07,18,Trek Emonda ALR 6 - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4327,1513,3,159,1,2018-04-10,2018-04-10,2,2299.99,0.05,18,Trek Emonda ALR 6 - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4328,1592,2,159,3,2018-04-27,2018-04-27,1,2299.99,0.07,6,Trek Emonda ALR 6 - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4329,1614,2,159,1,2018-11-28,2018-11-28,2,2299.99,0.07,18,Trek Emonda ALR 6 - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4330,1351,1,297,3,2018-01-16,2018-01-19,2,279.99,0.2,22,Electra Under-The-Sea 1 (16-inch) - 2018,2018,1,1,"""Children Bicycles""","""Electra"""
4331,1355,1,297,2,2018-01-19,2018-01-21,1,279.99,0.1,7,Electra Under-The-Sea 1 (16-inch) - 2018,2018,1,1,"""Children Bicycles""","""Electra"""
4332,1413,1,297,1,2018-03-01,2018-03-03,2,279.99,0.05,22,Electra Under-The-Sea 1 (16-inch) - 2018,2018,1,1,"""Children Bicycles""","""Electra"""
4333,1542,5,297,3,2018-04-16,2018-04-16,1,279.99,0.2,22,Electra Under-The-Sea 1 (16-inch) - 2018,2018,1,1,"""Children Bicycles""","""Electra"""
4334,1561,2,297,2,2018-04-20,2018-04-20,2,279.99,0.05,7,Electra Under-The-Sea 1 (16-inch) - 2018,2018,1,1,"""Children Bicycles""","""Electra"""
4335,1351,2,133,3,2018-01-16,2018-01-19,1,1499.99,0.1,16,Trek Procaliber Frameset - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4336,1582,2,133,2,2018-04-25,2018-04-25,2,1499.99,0.07,28,Trek Procaliber Frameset - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4337,1352,1,136,3,2018-01-16,2018-01-18,1,1799.99,0.2,4,Trek Procaliber 6 - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4338,1471,2,136,2,2018-03-28,2018-03-30,1,1799.99,0.07,8,Trek Procaliber 6 - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4339,1543,5,136,2,2018-04-16,2018-04-16,1,1799.99,0.2,8,Trek Procaliber 6 - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4340,1353,2,233,2,2018-01-17,2018-01-19,1,639.99,0.07,25,Electra Cruiser Lux Fat Tire 7D - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4341,1446,2,233,1,2018-03-17,2018-03-18,2,639.99,0.05,5,Electra Cruiser Lux Fat Tire 7D - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4342,1354,1,166,3,2018-01-19,2018-01-20,2,749.99,0.07,27,Trek Domane AL 2 Womens - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4343,1408,2,166,1,2018-02-26,2018-02-27,1,749.99,0.2,23,Trek Domane AL 2 Womens - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4344,1513,1,166,1,2018-04-10,2018-04-10,1,749.99,0.1,23,Trek Domane AL 2 Womens - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4345,1554,1,166,1,2018-04-18,2018-04-18,1,749.99,0.05,23,Trek Domane AL 2 Womens - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4346,1355,3,149,1,2018-01-19,2018-01-21,1,7499.99,0.2,1,Trek Domane SLR 8 Disc - 2018  ,2018,7,9,"""Road Bikes""","""Trek"""
4347,1439,4,149,3,2018-03-15,2018-03-16,1,7499.99,0.05,1,Trek Domane SLR 8 Disc - 2018  ,2018,7,9,"""Road Bikes""","""Trek"""
4348,1506,3,149,1,2018-04-08,2018-04-08,2,7499.99,0.05,1,Trek Domane SLR 8 Disc - 2018  ,2018,7,9,"""Road Bikes""","""Trek"""
4349,1355,4,313,2,2018-01-19,2018-01-21,2,449.99,0.1,24,Electra Townie Original 1 Ladies - 2018,2018,2,1,"""Comfort Bicycles""","""Electra"""
4350,1524,3,313,2,2018-04-12,2018-04-12,1,449.99,0.2,24,Electra Townie Original 1 Ladies - 2018,2018,2,1,"""Comfort Bicycles""","""Electra"""
4351,1585,1,313,3,2018-04-26,2018-04-26,1,449.99,0.1,0,Electra Townie Original 1 Ladies - 2018,2018,2,1,"""Comfort Bicycles""","""Electra"""
4352,1356,1,192,3,2018-01-19,2018-01-21,1,2599.99,0.05,10,Electra Townie Go! 8i - 2017/2018,2018,5,1,"""Electric Bikes""","""Electra"""
4353,1356,2,199,1,2018-01-19,2018-01-21,2,2999.99,0.1,2,Electra Townie Commute Go! Ladies - 2018,2018,5,1,"""Electric Bikes""","""Electra"""
4354,1356,3,276,1,2018-01-19,2018-01-21,2,319.99,0.1,7,Trek Precaliber 24 (7-Speed) - Boys - 2018,2018,1,9,"""Children Bicycles""","""Trek"""
4355,1485,2,276,3,2018-04-02,2018-04-02,1,319.99,0.2,14,Trek Precaliber 24 (7-Speed) - Boys - 2018,2018,1,9,"""Children Bicycles""","""Trek"""
4356,1504,1,276,3,2018-04-08,2018-04-08,1,319.99,0.07,14,Trek Precaliber 24 (7-Speed) - Boys - 2018,2018,1,9,"""Children Bicycles""","""Trek"""
4357,1357,3,130,3,2018-01-20,2018-01-23,1,919.99,0.2,20,Trek Stache Carbon Frameset - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4358,1374,2,130,3,2018-01-30,2018-02-01,2,919.99,0.07,20,Trek Stache Carbon Frameset - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4359,1377,2,130,3,2018-02-01,2018-02-03,1,919.99,0.05,20,Trek Stache Carbon Frameset - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4360,1481,2,130,3,2018-04-01,2018-04-01,1,919.99,0.1,20,Trek Stache Carbon Frameset - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4361,1361,1,307,3,2018-01-22,2018-01-24,2,749.99,0.07,17,Electra Townie Balloon 8D EQ - 2016/2017/2018,2018,2,1,"""Comfort Bicycles""","""Electra"""
4362,1372,1,307,3,2018-01-29,2018-02-01,1,749.99,0.07,17,Electra Townie Balloon 8D EQ - 2016/2017/2018,2018,2,1,"""Comfort Bicycles""","""Electra"""
4363,1361,3,163,2,2018-01-22,2018-01-24,2,1349.0,0.2,30,Surly Pack Rat - 2018,2018,7,8,"""Road Bikes""","""Surly"""
4364,1466,3,163,1,2018-03-26,2018-03-29,2,1349.0,0.2,0,Surly Pack Rat - 2018,2018,7,8,"""Road Bikes""","""Surly"""
4365,1525,2,163,3,2018-04-12,2018-04-12,2,1349.0,0.07,11,Surly Pack Rat - 2018,2018,7,8,"""Road Bikes""","""Surly"""
4366,1557,1,163,3,2018-04-19,2018-04-19,2,1349.0,0.07,11,Surly Pack Rat - 2018,2018,7,8,"""Road Bikes""","""Surly"""
4367,1362,2,204,1,2018-01-23,2018-01-24,2,3599.99,0.07,23,Trek Super Commuter+ 7 - 2018,2018,5,9,"""Electric Bikes""","""Trek"""
4368,1395,1,204,1,2018-02-15,2018-02-18,1,3599.99,0.2,23,Trek Super Commuter+ 7 - 2018,2018,5,9,"""Electric Bikes""","""Trek"""
4369,1497,3,204,3,2018-04-06,2018-04-06,2,3599.99,0.07,16,Trek Super Commuter+ 7 - 2018,2018,5,9,"""Electric Bikes""","""Trek"""
4370,1547,2,204,3,2018-04-17,2018-04-17,1,3599.99,0.2,16,Trek Super Commuter+ 7 - 2018,2018,5,9,"""Electric Bikes""","""Trek"""
4371,1578,1,204,1,2018-04-23,2018-04-23,2,3599.99,0.07,23,Trek Super Commuter+ 7 - 2018,2018,5,9,"""Electric Bikes""","""Trek"""
4372,1364,2,155,3,2018-01-25,2018-01-28,2,11999.99,0.1,25,Trek Domane SLR 9 Disc - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4373,1541,1,155,2,2018-04-16,2018-04-16,2,11999.99,0.1,21,Trek Domane SLR 9 Disc - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4374,1570,1,155,2,2018-04-22,2018-04-22,1,11999.99,0.07,21,Trek Domane SLR 9 Disc - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4375,1364,3,152,3,2018-01-25,2018-01-28,1,2499.99,0.1,1,Trek Domane SL 5 Disc Womens - 2018  ,2018,7,9,"""Road Bikes""","""Trek"""
4376,1457,4,152,2,2018-03-20,2018-03-23,2,2499.99,0.2,21,Trek Domane SL 5 Disc Womens - 2018  ,2018,7,9,"""Road Bikes""","""Trek"""
4377,1365,1,144,3,2018-01-25,2018-01-28,1,1549.99,0.07,9,Trek Domane ALR 4 Disc - 2018  ,2018,7,9,"""Road Bikes""","""Trek"""
4378,1511,1,144,2,2018-04-09,2018-04-09,2,1549.99,0.2,4,Trek Domane ALR 4 Disc - 2018  ,2018,7,9,"""Road Bikes""","""Trek"""
4379,1365,3,236,1,2018-01-25,2018-01-28,1,749.99,0.05,18,Electra Morningstar 3i Ladies - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4380,1540,2,236,3,2018-04-16,2018-04-16,1,749.99,0.07,3,Electra Morningstar 3i Ladies - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4381,1611,3,236,1,2018-09-06,2018-09-06,1,749.99,0.2,18,Electra Morningstar 3i Ladies - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4382,1366,1,115,3,2018-01-26,2018-01-27,1,3199.99,0.1,25,Trek Fuel EX 8 29 - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4383,1467,2,115,3,2018-03-26,2018-03-27,1,3199.99,0.2,25,Trek Fuel EX 8 29 - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4384,1562,3,115,2,2018-04-20,2018-04-20,2,3199.99,0.07,19,Trek Fuel EX 8 29 - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4385,1572,3,115,3,2018-04-22,2018-04-22,1,3199.99,0.05,25,Trek Fuel EX 8 29 - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4386,1366,2,128,2,2018-01-26,2018-01-27,2,1899.0,0.2,28,Surly ECR 27.5 - 2018  ,2018,6,8,"""Mountain Bikes""","""Surly"""
4387,1420,3,128,3,2018-03-04,2018-03-05,1,1899.0,0.1,20,Surly ECR 27.5 - 2018  ,2018,6,8,"""Mountain Bikes""","""Surly"""
4388,1444,2,128,2,2018-03-16,2018-03-17,2,1899.0,0.2,28,Surly ECR 27.5 - 2018  ,2018,6,8,"""Mountain Bikes""","""Surly"""
4389,1531,1,128,1,2018-04-13,2018-04-13,1,1899.0,0.1,11,Surly ECR 27.5 - 2018  ,2018,6,8,"""Mountain Bikes""","""Surly"""
4390,1555,4,128,1,2018-04-18,2018-04-18,2,1899.0,0.05,11,Surly ECR 27.5 - 2018  ,2018,6,8,"""Mountain Bikes""","""Surly"""
4391,1366,3,200,2,2018-01-26,2018-01-27,1,3499.99,0.07,11,Trek Powerfly 5 - 2018,2018,5,9,"""Electric Bikes""","""Trek"""
4392,1367,1,132,3,2018-01-27,2018-01-28,1,1499.99,0.1,16,Trek Procal AL Frameset - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4393,1605,3,132,2,2018-07-01,2018-07-01,2,1499.99,0.1,6,Trek Procal AL Frameset - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4394,1367,2,131,1,2018-01-27,2018-01-28,2,2599.0,0.2,20,Heller Bloodhound Trail - 2018  ,2018,6,3,"""Mountain Bikes""","""Heller"""
4395,1577,4,131,1,2018-04-23,2018-04-23,2,2599.0,0.07,20,Heller Bloodhound Trail - 2018  ,2018,6,3,"""Mountain Bikes""","""Heller"""
4396,1367,3,124,3,2018-01-27,2018-01-28,1,1499.0,0.07,11,Surly Krampus - 2018  ,2018,6,8,"""Mountain Bikes""","""Surly"""
4397,1419,1,124,2,2018-03-04,2018-03-07,1,1499.0,0.07,4,Surly Krampus - 2018  ,2018,6,8,"""Mountain Bikes""","""Surly"""
4398,1454,3,124,1,2018-03-20,2018-03-21,1,1499.0,0.2,23,Surly Krampus - 2018  ,2018,6,8,"""Mountain Bikes""","""Surly"""
4399,1464,2,124,3,2018-03-24,2018-03-25,1,1499.0,0.2,11,Surly Krampus - 2018  ,2018,6,8,"""Mountain Bikes""","""Surly"""
4400,1511,5,124,1,2018-04-09,2018-04-09,2,1499.0,0.2,23,Surly Krampus - 2018  ,2018,6,8,"""Mountain Bikes""","""Surly"""
4401,1519,3,124,2,2018-04-11,2018-04-11,2,1499.0,0.07,4,Surly Krampus - 2018  ,2018,6,8,"""Mountain Bikes""","""Surly"""
4402,1614,1,124,1,2018-11-28,2018-11-28,1,1499.0,0.07,23,Surly Krampus - 2018  ,2018,6,8,"""Mountain Bikes""","""Surly"""
4403,1368,2,113,1,2018-01-27,2018-01-28,2,489.99,0.07,24,Trek Marlin 5 - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4404,1406,2,113,1,2018-02-25,2018-02-27,1,489.99,0.1,24,Trek Marlin 5 - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4405,1423,4,113,3,2018-03-06,2018-03-07,2,489.99,0.2,23,Trek Marlin 5 - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4406,1457,1,113,3,2018-03-20,2018-03-23,1,489.99,0.07,23,Trek Marlin 5 - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4407,1482,2,113,1,2018-04-01,2018-04-01,1,489.99,0.05,24,Trek Marlin 5 - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4408,1486,3,113,3,2018-04-02,2018-04-02,1,489.99,0.1,23,Trek Marlin 5 - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4409,1368,3,186,2,2018-01-27,2018-01-28,1,4499.99,0.2,16,Trek CrossRip+ - 2018,2018,5,9,"""Electric Bikes""","""Trek"""
4410,1440,3,186,3,2018-03-15,2018-03-18,1,4499.99,0.1,30,Trek CrossRip+ - 2018,2018,5,9,"""Electric Bikes""","""Trek"""
4411,1520,1,186,3,2018-04-11,2018-04-11,1,4499.99,0.05,30,Trek CrossRip+ - 2018,2018,5,9,"""Electric Bikes""","""Trek"""
4412,1605,2,186,3,2018-07-01,2018-07-01,1,4499.99,0.2,30,Trek CrossRip+ - 2018,2018,5,9,"""Electric Bikes""","""Trek"""
4413,1369,1,213,3,2018-01-28,2018-01-30,2,269.99,0.05,10,Electra Cruiser 1 - 2016/2017/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4414,1530,1,213,3,2018-04-13,2018-04-13,2,269.99,0.1,10,Electra Cruiser 1 - 2016/2017/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4415,1575,3,213,1,2018-04-23,2018-04-23,1,269.99,0.07,14,Electra Cruiser 1 - 2016/2017/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4416,1614,3,213,3,2018-11-28,2018-11-28,2,269.99,0.2,10,Electra Cruiser 1 - 2016/2017/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4417,1370,3,208,3,2018-01-28,2018-01-29,2,1799.99,0.2,12,Trek Crockett 5 Disc - 2018,2018,4,9,"""Cyclocross Bicycles""","""Trek"""
4418,1499,2,208,2,2018-04-06,2018-04-06,1,1799.99,0.07,12,Trek Crockett 5 Disc - 2018,2018,4,9,"""Cyclocross Bicycles""","""Trek"""
4419,1371,1,223,1,2018-01-29,2018-01-30,2,529.99,0.07,3,Electra Cruiser Lux 3i - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4420,1391,1,223,3,2018-02-13,2018-02-14,2,529.99,0.07,29,Electra Cruiser Lux 3i - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4421,1462,3,223,2,2018-03-22,2018-03-24,1,529.99,0.1,7,Electra Cruiser Lux 3i - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4422,1505,1,223,3,2018-04-08,2018-04-08,2,529.99,0.05,29,Electra Cruiser Lux 3i - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4423,1374,1,181,1,2018-01-30,2018-02-01,2,2199.99,0.05,19,Trek Domane SL 5 - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4424,1396,2,181,2,2018-02-15,2018-02-18,1,2199.99,0.2,29,Trek Domane SL 5 - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4425,1561,1,181,3,2018-04-20,2018-04-20,2,2199.99,0.07,8,Trek Domane SL 5 - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4426,1375,2,182,3,2018-01-30,2018-02-01,1,2499.99,0.2,28,Trek Domane SL 5 Disc - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4427,1469,3,182,3,2018-03-27,2018-03-28,1,2499.99,0.07,28,Trek Domane SL 5 Disc - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4428,1518,2,182,3,2018-04-11,2018-04-11,2,2499.99,0.05,28,Trek Domane SL 5 Disc - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4429,1615,3,182,2,2018-12-28,2018-12-28,1,2499.99,0.2,21,Trek Domane SL 5 Disc - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4430,1377,4,188,2,2018-02-01,2018-02-03,2,3499.99,0.07,27,Trek XM700+ Lowstep - 2018,2018,5,9,"""Electric Bikes""","""Trek"""
4431,1383,1,188,3,2018-02-07,2018-02-08,2,3499.99,0.2,29,Trek XM700+ Lowstep - 2018,2018,5,9,"""Electric Bikes""","""Trek"""
4432,1520,2,188,1,2018-04-11,2018-04-11,2,3499.99,0.2,30,Trek XM700+ Lowstep - 2018,2018,5,9,"""Electric Bikes""","""Trek"""
4433,1563,1,188,2,2018-04-20,2018-04-20,1,3499.99,0.07,27,Trek XM700+ Lowstep - 2018,2018,5,9,"""Electric Bikes""","""Trek"""
4434,1378,2,142,2,2018-02-02,2018-02-05,2,3199.99,0.07,24,Trek Fuel EX 8 29 XT - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4435,1384,2,142,2,2018-02-08,2018-02-10,2,3199.99,0.1,24,Trek Fuel EX 8 29 XT - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4436,1476,1,142,2,2018-03-31,2018-04-01,2,3199.99,0.07,24,Trek Fuel EX 8 29 XT - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4437,1510,1,142,3,2018-04-09,2018-04-09,2,3199.99,0.05,29,Trek Fuel EX 8 29 XT - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4438,1541,3,142,1,2018-04-16,2018-04-16,2,3199.99,0.1,22,Trek Fuel EX 8 29 XT - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4439,1379,2,118,2,2018-02-02,2018-02-05,1,999.99,0.1,25,Trek X-Caliber 8 - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4440,1560,1,118,1,2018-04-20,2018-04-20,2,999.99,0.2,12,Trek X-Caliber 8 - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4441,1380,1,255,1,2018-02-05,2018-02-08,2,899.99,0.1,13,Electra Townie Balloon 7i EQ Ladies - 2017/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4442,1502,5,255,3,2018-04-06,2018-04-06,1,899.99,0.07,17,Electra Townie Balloon 7i EQ Ladies - 2017/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4443,1380,2,229,1,2018-02-05,2018-02-08,2,429.99,0.07,27,Electra Cruiser Lux 1 - 2016/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4444,1434,1,229,1,2018-03-14,2018-03-16,2,429.99,0.2,27,Electra Cruiser Lux 1 - 2016/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4445,1528,1,229,2,2018-04-12,2018-04-12,2,429.99,0.2,29,Electra Cruiser Lux 1 - 2016/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4446,1381,1,274,1,2018-02-05,2018-02-06,2,229.99,0.2,19,Trek Precaliber 20 Boys - 2018,2018,1,9,"""Children Bicycles""","""Trek"""
4447,1533,1,274,2,2018-04-13,2018-04-13,2,229.99,0.1,15,Trek Precaliber 20 Boys - 2018,2018,1,9,"""Children Bicycles""","""Trek"""
4448,1381,2,214,3,2018-02-05,2018-02-06,2,899.99,0.1,30,Electra Tiger Shark 3i - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4449,1496,2,214,3,2018-04-06,2018-04-06,1,899.99,0.07,30,Electra Tiger Shark 3i - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4450,1579,2,214,3,2018-04-24,2018-04-24,1,899.99,0.1,30,Electra Tiger Shark 3i - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4451,1615,2,214,1,2018-12-28,2018-12-28,1,899.99,0.07,4,Electra Tiger Shark 3i - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4452,1382,3,225,2,2018-02-06,2018-02-09,1,959.99,0.1,11,Electra Delivery 3i - 2016/2017/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4453,1438,1,225,3,2018-03-15,2018-03-17,1,959.99,0.2,12,Electra Delivery 3i - 2016/2017/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4454,1480,4,225,3,2018-04-01,2018-04-01,2,959.99,0.07,12,Electra Delivery 3i - 2016/2017/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4455,1496,5,225,2,2018-04-06,2018-04-06,2,959.99,0.2,11,Electra Delivery 3i - 2016/2017/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4456,1382,4,135,3,2018-02-06,2018-02-09,1,1499.99,0.07,15,Trek X-Caliber Frameset - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4457,1385,4,135,1,2018-02-08,2018-02-11,1,1499.99,0.05,15,Trek X-Caliber Frameset - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4458,1521,4,135,1,2018-04-12,2018-04-12,2,1499.99,0.2,15,Trek X-Caliber Frameset - 2018  ,2018,6,9,"""Mountain Bikes""","""Trek"""
4459,1382,5,238,2,2018-02-06,2018-02-09,1,749.99,0.2,6,Electra Townie Balloon 8D EQ - 2016/2017/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4460,1526,3,238,1,2018-04-12,2018-04-12,1,749.99,0.1,20,Electra Townie Balloon 8D EQ - 2016/2017/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4461,1609,2,238,1,2018-08-23,2018-08-23,2,749.99,0.2,20,Electra Townie Balloon 8D EQ - 2016/2017/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4462,1386,1,292,2,2018-02-09,2018-02-10,1,369.99,0.2,22,Electra Sweet Ride 3i (20-inch) - Girls - 2018,2018,1,1,"""Children Bicycles""","""Electra"""
4463,1414,2,292,1,2018-03-03,2018-03-05,2,369.99,0.05,30,Electra Sweet Ride 3i (20-inch) - Girls - 2018,2018,1,1,"""Children Bicycles""","""Electra"""
4464,1495,1,292,2,2018-04-05,2018-04-05,2,369.99,0.05,22,Electra Sweet Ride 3i (20-inch) - Girls - 2018,2018,1,1,"""Children Bicycles""","""Electra"""
4465,1386,2,262,1,2018-02-09,2018-02-10,1,249.99,0.1,6,Trek MT 201 - 2018,2018,1,9,"""Children Bicycles""","""Trek"""
4466,1386,3,306,2,2018-02-09,2018-02-10,1,899.99,0.1,17,Electra Townie Balloon 7i EQ Ladies - 2017/2018,2018,2,1,"""Comfort Bicycles""","""Electra"""
4467,1390,3,306,3,2018-02-12,2018-02-13,1,899.99,0.1,7,Electra Townie Balloon 7i EQ Ladies - 2017/2018,2018,2,1,"""Comfort Bicycles""","""Electra"""
4468,1475,1,306,3,2018-03-30,2018-04-01,2,899.99,0.05,7,Electra Townie Balloon 7i EQ Ladies - 2017/2018,2018,2,1,"""Comfort Bicycles""","""Electra"""
4469,1538,5,306,3,2018-04-15,2018-04-15,2,899.99,0.05,7,Electra Townie Balloon 7i EQ Ladies - 2017/2018,2018,2,1,"""Comfort Bicycles""","""Electra"""
4470,1388,1,251,3,2018-02-09,2018-02-12,1,2999.99,0.1,10,Electra Townie Commute Go! - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4471,1462,5,251,3,2018-03-22,2018-03-24,1,2999.99,0.05,10,Electra Townie Commute Go! - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4472,1466,2,251,3,2018-03-26,2018-03-29,1,2999.99,0.05,10,Electra Townie Commute Go! - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4473,1510,3,251,3,2018-04-09,2018-04-09,2,2999.99,0.1,10,Electra Townie Commute Go! - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4474,1553,3,251,2,2018-04-18,2018-04-18,1,2999.99,0.05,0,Electra Townie Commute Go! - 2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4475,1389,2,171,2,2018-02-11,2018-02-12,2,3199.99,0.05,28,Trek Domane SL 6 - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4476,1409,3,171,3,2018-02-26,2018-02-28,2,3199.99,0.05,11,Trek Domane SL 6 - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4477,1499,5,171,3,2018-04-06,2018-04-06,2,3199.99,0.1,11,Trek Domane SL 6 - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4478,1611,2,171,2,2018-09-06,2018-09-06,2,3199.99,0.1,28,Trek Domane SL 6 - 2018,2018,7,9,"""Road Bikes""","""Trek"""
4479,1389,3,227,1,2018-02-11,2018-02-12,1,319.99,0.07,19,Electra Cruiser 7D (24-Inch) Ladies - 2016/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4480,1425,1,227,2,2018-03-07,2018-03-09,2,319.99,0.05,12,Electra Cruiser 7D (24-Inch) Ladies - 2016/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4481,1446,1,227,3,2018-03-17,2018-03-18,1,319.99,0.05,22,Electra Cruiser 7D (24-Inch) Ladies - 2016/2018,2018,3,1,"""Cruisers Bicycles""","""Electra"""
4482,1391,2,295,2,2018-02-13,2018-02-14,2,319.99,0.2,15,Electra Treasure 1 (20-inch) - 2018,2018,1,1,"""Children Bicycles""","""Electra"""
4483,1458,1,295,3,2018-03-20,2018-03-22,2,319.99,0.05,9,Electra Treasure 1 (20-inch) - 2018,2018,1,1,"""Children Bicycles""","""Electra"""
4484,1484,1,295,1,2018-04-02,2018-04-02,2,319.99,0.07,24,Electra Treasure 1 (20-inch) - 2018,2018,1,1,"""Children Bicycles""","""Electra"""
4485,1524,2,295,3,2018-04-12,2018-04-12,2,319.99,0.2,9,Electra Treasure 1 (20-inch) - 2018,2018,1,1,"""Children Bicycles""","""Electra"""
4486,1586,3,295,3,2018-04-26,2018-04-26,1,319.99,0.05,9,Electra Treasure 1 (20-inch) - 2018,2018,1,1,"""Children Bicycles""","""Electra"""
4487,1600,2,295,3,2018-04-29,2018-04-29,1,319.99,0.05,9,Electra Treasure 1 (20-inch) - 2018,2018,1,1,"""Children Bicycles""","""Electra"""
4488,1391,3,277,2,2018-02-13,2018-02-14,1,369.99,0.2,4,Trek Precaliber 24 21-speed Boys - 2018,2018,1,9,"""Children Bicycles""","""Trek"""
